artist	title	original_songs
イオシス/ゆん	ミラクルみこたんエクセレントでしょ	小さな欲望の星空/聖徳伝説　～ True Administrator
イオシス/りこ。	蛍火、妖しく輝いて	幻視の夜　～ Ghostly Eyes
イオシス/イザベル	続・あたしまりさ	恋色マスタースパーク
イオシス/イザベル	reminiscence to the sky	聖徳伝説　～ True Administrator
イオシス/イザベル	あたしまりさ	恋色マスタースパーク
イオシス/イザベル・岩杉夏	ジンゴー!ジンゴー!	恋色マスタースパーク/風神少女
イオシス/イザベル・岩杉夏	あの娘はどこにいるの?	魔法使いの憂鬱
イオシス/ココ(Innocent Key)	心奮い立つびしゃびしゃ門天のテーマ	魔界地方都市エソテリア/虎柄の毘沙門天
イオシス/ヒナコ	こんなにかわいいスカーレッツが私のお嬢様なはずがない	亡き王女の為のセプテット
イオシス/ビートまりお(COOL&CREATE)	超人ひじりのエアマッソー	感情の摩天楼　～ Cosmic Mind
イオシス/ビートまりお(COOL&CREATE)	Registory Monologue	虎柄の毘沙門天
イオシス/ビートまりお(COOL&CREATE)，ARM(IOSYS)	げきオコスティックファイナリアリティぷんぷんマスタースパーク	恋色マスタースパーク/メイガスナイト
イオシス/ビートまりお(COOL&CREATE)，miko(Alternative ending)	ステマの女	ネクロファンタジア/少女綺想曲　～ Dream Battle/春色小径　～ Colorful Path
イオシス/ランコ(豚乙女)	タイジスルモノ	信仰は儚き人間の為に
イオシス/ランコ(豚乙女)	Zip Your Mouth!	恋色マスタースパーク/オリエンタルダークフライト
イオシス/ランコ(豚乙女)	お洩らしの神様	ネイティブフェイス
イオシス/一ノ瀬月琉 (monotone)	チャンティック三妖精のイタズラ大戦争	真夜中のフェアリーダンス/妖精大戦争　～ Fairy Wars
イオシス/一ノ瀬月琉(monotone)，ARM(IOSYS)	今夜も恋するうさぎ小屋	お宇佐さまの素い幡
イオシス/三澤秋	恋色被害届	恋色マスタースパーク/オリエンタルダークフライト/フォールオブフォール　～ 秋めく滝
イオシス/三澤秋	オニのようにかわいく	東方萃夢想
イオシス/厚志(石鹸屋)	シンシムニア	幽雅に咲かせ、墨染の桜　～ Border of Life
イオシス/厚志(石鹸屋)	Antinomie	ネクロファンタジア
イオシス/咲希/あゆ	宴は永遠に	Demystify Feast/夜が降りてくる　～ Evening Star
イオシス/園児ちゃん	永遠と須臾の恋人	千年幻想郷　～ History of the Moon
イオシス/夢来	Blue Moon	Reincarnation
イオシス/夢眠ねむ(monoROSETTA)，レナ(monoROSETTA)	たったひとつの残酷な希望	ネクロファンタジア/少女綺想曲　～ Dream Battle/春色小径　～ Colorful Path
イオシス/宮簀月菜	陽だまり猫だまり	遠野幻想物語/ティアオイエツォン(withered leaf)
イオシス/山本椛(monotone)	キャプテン・ムラサのケツアンカー(ソフト)	幽霊客船の時空を越えた旅/キャプテン・ムラサ
イオシス/山本椛(monotone)	怒濤の恋レシピ	人形裁判　～ 人の形弄びし少女
イオシス/山本椛(monotone)	紅い咆哮	上海紅茶館　～ Chinese Tea
イオシス/山本椛(monotone)	メイドやめますか?人間やめますか?	月時計　～ ルナ・ダイアル/フラワリングナイト
イオシス/山本椛(monotone)，ARM(IOSYS)	ハクレイデイリー	少女綺想曲　～ Dream Battle
イオシス/山本椛(monotone)，なつみ(Silver Forest)，Nano(Silver Forest)	モリヤ一家のお料理教室	神さびた古戦場　～ Suwa Foughten Field/ネイティブフェイス
イオシス/岩杉夏	全部知ってる	ヴワル魔法図書館
イオシス/岩杉夏	とってもくさるよ!キョンシー娘!	リジッドパラダイス
イオシス/岩杉夏	神々が愛した幻尻郷	神々が恋した幻想郷/芥川龍之介の河童　～ Candid Friend
イオシス/岩杉夏	断罪ヤマザナドゥ!	六十年目の東方裁判　～ Fate of Sixty Years
イオシス/岩杉夏	kiss me no panty	暗闇の風穴
イオシス/岩杉夏，イザベル，minami	夏の終わりにワンチャン狙う程度の能力	二色蓮花蝶　～ Ancients
イオシス/悠杏李	Reason to Fly	恋色マスタースパーク
イオシス/梨本悠里(Lily Crown)	桜の記憶	幽雅に咲かせ、墨染の桜　～ Border of Life
イオシス/榎津まお	ナイフでイナフ 門番編	明治十七年の上海アリス
イオシス/神波千尋(Studioどらごんめいる)	きゅうり味のビールを飲めばいいよ!	芥川龍之介の河童　～ Candid Friend
イオシス/神波千尋(Studioどらごんめいる)・龍波しゅういち(Studioどらごんめいる)	Care over!!	おてんば恋娘/ネイティブフェイス
イオシス/神波千尋(天然ジェミニ)	Professional Breeders	小さな小さな賢将
イオシス/秀三(ゼッケン屋)	キャプテン・ムラサのケツアンカー(PUNK IT! ver.)	幽霊客船の時空を越えた旅/キャプテン・ムラサ
イオシス/藤原鞠菜	月面ウサギは輪廻転生の夢を見るか?	お宇佐さまの素い幡
イオシス/藤原鞠菜	土曜の地底ナイトクラブ☆	華のさかづき大江山
イオシス/藤原鞠菜	多々良小傘のたたら屋敷	万年置き傘にご注意を
イオシス/藤原鞠菜	Club Ibuki in Break All	Demystify Feast/御伽の国の鬼が島　～ Missing Power
イオシス/藤原鞠菜	その暁は月夜を割いて	フォールオブフォール　～ 秋めく滝/妖怪の山　～ Mysterious Mountain
イオシス/藤原鞠菜，ゆん	MILLION HIT PHANTASIA	ネクロファンタジア
イオシス/藤咲かりん	月夜を二人で抜け出す程度の能力	少女綺想曲　～ Dream Battle
イオシス/藤咲かりん	魔理沙は大変なものを盗んでいきました	Romantic Children/人形裁判　～ 人の形弄びし少女
イオシス/藤枝あかね	お空のニュークリアフュージョン道場	業火マントル/霊知の太陽信仰　～ Nuclear Fusion
イオシス/藤枝あかね	究極焼肉レストラン!お燐の地獄亭!	廃獄ララバイ/死体旅行　～ Be of good cheer!
イオシス/衝動的の人(cakebox)	nine tails	少女幻葬　～ Necro-Fantasy
イオシス/高井さん & ちよこ feat.あいかぴん	EDM in GSK	少女綺想曲　～ Dream Battle/二色蓮花蝶　～ Ancients
イオシス/高井さん(IOSYS)	Feelings of Love	暗闇の風穴/封じられた妖怪　～ Lost Place
イオシス/高井さん(IOSYS)	舐めとれ!はたてさん	あなたの町の怪事件/ネメシスの要塞
イオシス/高井さん(IOSYS)	タオい惑星	古きユアンシェン
イオシス/高井さん(IOSYS)	ぬえぬえっ!	平安のエイリアン
イオシス/高井さん(IOSYS)	!りのんばちいぜかまし《本人映像》	その他
イオシス/龍波しゅういち	或る愛のプライスレス	Magic Shop of Raspberry/恋色マスタースパーク
イオシス/龍波しゅういち	KORINDOH FINAL BAZAAR	Magic Shop of Raspberry
カラスヤサボウ	サイレントステラ ～ある憂鬱の夜(ラクトガール)	ラクトガール　～ 少女密室
サリー feat. IZNA	アドレナリン	幽霊楽団　～ Phantom Ensemble
サリー feat. IZNA	オーバーラップ	ほおずきみたいに紅い魂
サリー feat. IZNA	コウモリ	夢殿大祀廟
サリー feat. IZNA	童歌	ゴーストリード
サリー feat. IZNA	満潮	秘境のマーメイド
サリー feat. IZNA	新規テキストドキュメント	妖怪裏参道
サリー feat. IZNA	ゆきどけ	無何有の郷　～ Deep Mountain
サリー feat. IZNA	OR	広有射怪鳥事　～ Till When?
サリー feat. IZNA	狂った果実。	妖怪寺へようこそ
サリー feat. めらみぽっぷ	ユビキリ	ブクレシュティの人形師
サリー feat. めらみぽっぷ	I'll be right here	天空の花の都
サリー feat. めらみぽっぷ	月明かりは儚くて	妖魔夜行
サリー feat. ランコ	A Lavender in Valley	ネクロファンタジア
サリー feat. ランコ	IMITATE	遠野幻想物語
サリー feat. ランコ	懺悔	柳の下のデュラハン
サリー feat. ランコ	爪	妖々跋扈
サリー feat. ランコ	A mellow in Ring	妖々跋扈　～ Who done it!
サリー feat. ランコ	MEDICINE	ルーネイトエルフ
サリー feat. ランコ	Plaza roboscape	運河を行き交う人妖
サリー feat. ランコ	ナイフ	月時計　～ ルナ・ダイアル
サリー feat. 茶太	enn～淵～	小さな欲望の星空
サリー feat. 茶太	夜に向かって這う直線	おてんば恋娘
サリー feat. 茶太	Remind	死霊の夜桜
サリー feat. 茶太	Melody	ティアオイエツォン(withered leaf)
サリー feat. 茶太	サド	佐渡の二ッ岩
サリー feat. 茶太	空と平行に沿う曲線	人形裁判　～ 人の形弄びし少女
サリー feat. 茶太	ЯOPE	アルティメットトゥルース
サリー feat. 茶太	【byou】	孤独なウェアウルフ
サリー feat. 茶太	或る古来から覗く点線	幽雅に咲かせ、墨染の桜　～ Border of Life
サリー feat. 茶太	min～眠～	門前の妖怪小娘
シラヌイカズキヲ	織姫ボンバーナイト	メイガスナイト
ゼッケン屋	世界のウジウツ	霊知の太陽信仰　～ Nuclear Fusion
ゼッケン屋	イッツホーライ	エクステンドアッシュ　～ 蓬莱人
ゼッケン屋	ミルキーウェイ〈Autobahn〉	恋色マスタースパーク
ゼッケン屋	ミルキーウェイ〈Autobahn〉《ボーカルアシスト》	恋色マスタースパーク
ゼッケン屋	タンデムテイル	ティアオイエツォン(withered leaf)
ゼッケン屋	9、変のセカンドライフ	おてんば恋娘
ゼッケン屋	ムラサオペラ	幽霊客船の時空を越えた旅
ゼッケン屋	THE LEGEND OF HAKUREI-CHANG	少女綺想曲　～ Dream Battle
ゼッケン屋	シャンハイ・コーリング ～幻想は燃えている	上海紅茶館　～ Chinese Tea
ゼッケン屋	博麗ちゃん境内から落下す	少女綺想曲　～ Dream Battle
ゼッケン屋	ハイコートポロロッカ	芥川龍之介の河童　～ Candid Friend
ゼッケン屋	エソテリアン・ヒステリア	魔界地方都市エソテリア
ゼッケン屋	境界へと至る病	ネクロファンタジア
ゼッケン屋	ヤクプリ	厄神様の通り道　～ Dark Road
ハル	幻影水鏡	御柱の墓場　～ Grave of Being/ネイティブフェイス
ハル	蜜絡の園	プラスチックマインド
ビートまりお(COOL&CREATE)	門門しましょ	上海紅茶館　～ Chinese Tea/明治十七年の上海アリス
ビートまりお(COOL&CREATE)	最終鬼畜一部声	U.N.オーエンは彼女なのか？
ビートまりお(COOL&CREATE)	最終鬼畜一部声《ボーカルアシスト》	U.N.オーエンは彼女なのか？
ビートまりお(COOL&CREATE)	人間が大好きなこわれた妖怪の唄	芥川龍之介の河童　～ Candid Friend
ビートまりお(COOL&CREATE)	人間が大好きなこわれた妖怪の唄《ボーカルアシスト》	芥川龍之介の河童　～ Candid Friend
ビートまりお(COOL&CREATE)	Thank you 感謝!	神々が恋した幻想郷
ビートまりお(COOL&CREATE)	ゆく春に、ゆく花に。	無何有の郷　～ Deep Mountain
ビートまりお(COOL&CREATE)	神々が揺らしたオッパシラ	神さびた古戦場　～ Suwa Foughten Field
ビートまりお(COOL&CREATE)	Help me，ERINNNNNN!!	竹取飛翔　～ Lunatic Princess
ビートまりお(COOL&CREATE)	Help me，ERINNNNNN!!《ボーカルアシスト》	竹取飛翔　～ Lunatic Princess
ビートまりお(COOL&CREATE)	Re:The title lies in...you.	レトロスペクティブ京都
ビートまりお(COOL&CREATE)	東方人 -TOHO BEAT-	童祭　～ Innocent Treasures
ビートまりお(COOL&CREATE)	最速最高シャッターガール	風神少女
ビートまりお(COOL&CREATE)	最速最高シャッターガール《ボーカルアシスト》	風神少女
ビートまりお(COOL&CREATE)	レザマリでもつらくないっ!	恋色マスタースパーク
マスカルポーネ	ヨザクラ・ナイト・ムーヴズ	死霊の夜桜
マスカルポーネ	Close to me! YUYU-Sama!	幽雅に咲かせ、墨染の桜　～ Border of Life/ゴーストリード
マスカルポーネ	ホイールオブフォーチュン	厄神様の通り道　～ Dark Road/運命のダークサイド
マスカルポーネ	ナンバーナイン	おてんば恋娘/春の氷精
モジャン棒	滑空スカイハイ	春色小径　～ Colorful Path
モジャン棒	即落プレイヤー	稲田姫様に叱られるから
モジャン棒	秋空レール	人恋し神様　～ Romantic Fall
モジャン棒	遠景ライン	暗闇の風穴
モジャン棒	自殺クラブ	科学世紀の少年少女
モジャン棒	落丁ガイドライン	オリエンタルダークフライト
モジャン棒	刹那コミュニケヰション	東方妖々夢　～ Ancient Temple
モジャン棒	大正メリイゴオランド	厄神様の通り道　～ Dark Road
モジャン棒	終日クロックワークス	メイドと血の懐中時計/フラワリングナイト
モジャン棒	没落ジャグラー	明日ハレの日、ケの昨日
モジャン棒	放解メランコリア	渡る者の途絶えた橋/緑眼のジェラシー
モジャン棒	断頭デスサイズ	彼岸帰航　～ Riverside View
モジャン棒	脳無オーケストラ	少女さとり　～ 3rd eye
モジャン棒	薬莢オーバードース	狂気の瞳　～ Invisible Full Moon
モジャン棒	鉄槌ペリフェレイア	霊知の太陽信仰　～ Nuclear Fusion
モノクロ殺人現場写真	天地玄黄	地の色は黄色
モノクロ殺人現場写真	平安絵巻的殺人	平安のエイリアン
モノクロ殺人現場写真	ゲット・バック・フルムーン	少女綺想曲　～ Dream Battle
モノクロ殺人現場写真	トリガー・ハッピー・クレイジー・ガール	狂気の瞳　～ Invisible Full Moon
モノクロ殺人現場写真	水面下ラプソディ	幽霊客船の時空を越えた旅/キャプテン・ムラサ
モノクロ殺人現場写真	フラワリング・ラブ	今昔幻想郷　～ Flower Land
モノクロ殺人現場写真	閉塞思考魔女	ラクトガール　～ 少女密室
モノクロ殺人現場写真	科学世紀より愛をこめて	科学世紀の少年少女
モノクロ殺人現場写真	リビング・デッド・フェニックス	月まで届け、不死の煙
モノクロ殺人現場写真	彼女と時計と人形と	メイドと血の懐中時計/ブクレシュティの人形師
モノクロ殺人現場写真	ダンス・ダンス・レヴァリエ	恋色マスタースパーク
モノクロ殺人現場写真	グリニッジ・ジェット・シティ	天空のグリニッジ
ユウノウミ/まめみ(こなぐすり)	Knock down wall	緑眼のジェラシー/華のさかづき大江山
ユウノウミ/イザベル	determination	上海紅茶館　～ Chinese Tea/明治十七年の上海アリス
ユウノウミ/山本椛(MONOTONE/IOSYS)	Sanctuary of innocence	月時計　～ ルナ・ダイアル/フラワリングナイト
ユウノウミ/岩杉夏	cherry lip patch	ヴワル魔法図書館/ラクトガール　～ 少女密室
ユウノウミ/藤原鞠菜	goddess regina	世界の果て　～ World's End/神話幻想　～ Infinite Being
ユウノウミ/藤原鞠菜	cursed revenge	エクステンドアッシュ　～ 蓬莱人/月まで届け、不死の煙
ロリ活(LOLI.COM×とんかつ) feat.ななひら	`⊂ぅレまぅ レヽ之ゐヵゝTょ(とうほういえるかな)	恋色マジック/恋色マスタースパーク
凋叶棕 feat.3L	rebellion -たいせつなもののために-	少女秘封倶楽部
凋叶棕 feat.3L	一夜之夢	古きユアンシェン
凋叶棕 feat.3L	ホンノタビビト	ラクトガール　～ 少女密室
凋叶棕 feat.めらみぽっぷ	盲目の笑顔	少女さとり　～ 3rd eye
凋叶棕 feat.めらみぽっぷ	幻想浪漫綺行〈Another Sky Remix〉	天空の花の都/少女綺想曲　～ Dream Battle
凋叶棕 feat.めらみぽっぷ	忘れえぬ物語	テーマ・オブ・イースタンストーリー/阿礼の子供
凋叶棕 feat.めらみぽっぷ	スターシーカー	恋色マジック/星の器　～ Casket of Star
凋叶棕 feat.めらみぽっぷ	ハカナキヒト?たちのために	信仰は儚き人間の為に
凋叶棕 feat.めらみぽっぷ	月光照らすはシリアルキラー	月時計　～ ルナ・ダイアル
凋叶棕 feat.めらみぽっぷ	眠れぬ夜は	懐かしき東方の血　～ Old World/プレインエイジア
凋叶棕 feat.めらみぽっぷ	Cruel CRuEL	狂気の瞳　～ Invisible Full Moon
凋叶棕 feat.めらみぽっぷ	真実の詩	Endless/童祭　～ Innocent Treasures
凋叶棕 feat.めらみぽっぷ	Fragile Idol-Worship	虎柄の毘沙門天
凋叶棕 feat.めらみぽっぷ	Peaceful Distance	ヴワル魔法図書館/ブクレシュティの人形師
凋叶棕 feat.めらみぽっぷ	靴の音を、響かせて、その手を	明治十七年の上海アリス
凋叶棕 feat.めらみぽっぷ	御阿礼幻想艶戯譚 -綴-	月見草/ジャパニーズサーガ
凋叶棕 feat.めらみぽっぷ	NeGa/PoSi*ラブ/コール	ハルトマンの妖怪少女
凋叶棕 feat.めらみぽっぷ	ヒカリ	the Grimoire of Alice
凋叶棕 feat.めらみぽっぷ	その扉の向こうに	不思議の国のアリス/the Grimoire of Alice
凋叶棕 feat.めらみぽっぷ	Un-Demystified Fantasy	Demystify Feast/二色蓮花蝶　～ Red and White
凋叶棕 feat.めらみぽっぷ	マッドパーティー	魔女達の舞踏会　～ Magus
凋叶棕 feat.めらみぽっぷ	悠久の子守唄	永遠の巫女/空飛ぶ巫女の不思議な毎日
凋叶棕 feat.めらみぽっぷ	スターゲイザー	恋色マスタースパーク
凋叶棕 feat.めらみぽっぷ	she's purity	ポイズンボディ　～ Forsaken Doll
凋叶棕 feat.めらみぽっぷ	Calling	蓬莱伝説
凋叶棕 feat.めらみぽっぷ	ロストドリーム・ジェネレーションズ	ヴォヤージュ1969
凋叶棕 feat.めらみぽっぷ	どうして…	永遠の巫女/少女綺想曲　～ Dream Battle/春色小径　～ Colorful Path
凋叶棕 feat.めらみぽっぷ	水底のメロディ	芥川龍之介の河童　～ Candid Friend
凋叶棕 feat.めらみぽっぷ	胎児の夢	ラストリモート/ハルトマンの妖怪少女/無間の鐘　～ Infinite Nightmare
凋叶棕 feat.めらみぽっぷ	devastator	竹取飛翔　～ Lunatic Princess
凋叶棕 feat.めらみぽっぷ	うつろわざるもの	有頂天変　～ Wonderful Heaven/幼心地の有頂天
凋叶棕 feat.めらみぽっぷ	(I'm gonna eat you up!)	妖魔夜行
凋叶棕 feat.めらみぽっぷ	それでも館は廻っている	メイドと血の懐中時計/フラワリングナイト
凋叶棕 feat.めらみぽっぷ	パラレルスカイ	少女が見た日本の原風景
凋叶棕 feat.めらみぽっぷ	貴女を幸せにするために	お宇佐さまの素い幡
凋叶棕 feat.めらみぽっぷ	いとおしきものに、うつくしきものに	今昔幻想郷　～ Flower Land
凋叶棕 feat.めらみぽっぷ	At least one word	信仰は儚き人間の為に
凋叶棕 feat.めらみぽっぷ	Grate Escapers	竹取飛翔　～ Lunatic Princess
凋叶棕 feat.めらみぽっぷ	name for the love	永遠の巫女/天狗が見ている　～ Black Eyes
凋叶棕 feat.めらみぽっぷ	<正調> 「佐渡の二ッ岩」	佐渡の二ッ岩
凋叶棕 feat.めらみぽっぷ	The beautiful world	ネクロファンタジア/魔術師メリー
凋叶棕 feat.めらみぽっぷ	嘘のすゝめ	少女綺想曲　～ Dream Battle/空飛ぶ巫女の不思議な毎日
凋叶棕 feat.めらみぽっぷ	絶対的一方通行	ネクロファンタジア/夜が降りてくる　～ Evening Star
凋叶棕 feat.めらみぽっぷ	be your shield	東方妖々夢　～ Ancient Temple
凋叶棕 feat.めらみぽっぷ	ヤタガラスカイダイバー	死体旅行　～ Be of good cheer!/霊知の太陽信仰　～ Nuclear Fusion
凋叶棕 feat.めらみぽっぷ	もっともおそろしいものについて	平安のエイリアン
凋叶棕 feat.めらみぽっぷ	置き捨て小傘怨み節	万年置き傘にご注意を
凋叶棕 feat.めらみぽっぷ	ささぐうた -ヒガン・ルトゥール・シンフォニー-	彼岸帰航　～ Riverside View
凋叶棕 feat.めらみぽっぷ	砂鉄の国のアリス	the Grimoire of Alice/人形裁判　～ 人の形弄びし少女
凋叶棕 feat.めらみぽっぷ/紫月菜乃	ヒメゴトクラブ	少女秘封倶楽部
凋叶棕 feat.めらみぽっぷ/紫月菜乃	A Secret Adventure	月の妖鳥、化猫の幻/ヒロシゲ36号　～ Neo Super-Express
凋叶棕 feat.中恵光城	二色蝶	二色蓮花蝶　～ Ancients
凋叶棕 feat.紫月菜乃	カレイドスコープ	少女綺想曲　～ Dream Battle
凋叶棕 feat.紫月菜乃	あいやこれまで!	いたずらに命をかけて/妖精燦々として
味玉定食	散ルマデ	幽夢　～ Inanimate Dream/今昔幻想郷　～ Flower Land
味玉定食	映る月、ガラス玉の中で ～酔月歌	東方萃夢想/砕月
夕焼けコンテナ。 feat.PETAKO	気まぐれ少女と夏の空	少女綺想曲　～ Capriccio
天然ジェミニ feat.愛原佑季	ただ、あなたを	感情の摩天楼　～ Cosmic Mind
天然ジェミニ feat.愛原佑季	七面町恋しぐれ	恋色マスタースパーク/オリエンタルダークフライト
天然ジェミニ feat.愛原佑季	SHOUT	虎柄の毘沙門天
天然ジェミニ feat.愛原佑季&うたげあんな	恋乞観月花之宴	彼岸帰航　～ Riverside View/六十年目の東方裁判　～ Fate of Sixty Years
天然ジェミニ feat.愛原千尋(神波千尋)	あいして×あいされる	キャプテン・ムラサ
天然ジェミニ feat.愛原千尋(神波千尋)	Dear big sister	ハルトマンの妖怪少女
天然ジェミニ feat.愛原千尋(神波千尋)	Do you know the Truth?	平安のエイリアン
天然ジェミニ feat.愛原千尋(神波千尋)&うたげあんな	呑めや唄えや!酒盛り乱神!	御伽の国の鬼が島　～ Missing Power/華のさかづき大江山
天然ジェミニ feat.愛原千尋(神波千尋)&うたげあんな	特集!魅惑のパンチラさんを激写!!	風神少女/妖怪の山　～ Mysterious Mountain
天然ジェミニ feat.愛原千尋(神波千尋)&うたげあんな	Butterfly	ネクロファンタジア/少女綺想曲　～ Dream Battle
天然ジェミニ feat.愛原千尋(神波千尋)&愛原佑季	堕天幻想	黒い海に紅く　～ Legendary Fish/有頂天変　～ Wonderful Heaven
天然ジェミニ feat.愛原千尋(神波千尋)&愛原佑季	Journey	人形裁判　～ 人の形弄びし少女/恋色マスタースパーク
天然ジェミニ feat.愛原千尋(神波千尋)&愛原佑季	犬(=咲夜)へのご褒美	月時計　～ ルナ・ダイアル/亡き王女の為のセプテット
天然ジェミニ feat.愛原千尋(神波千尋)&愛原佑季	相思相愛～パパパdeぷにゃにゃ☆～	ティアオイエツォン(withered leaf)/少女幻葬　～ Necro-Fantasy
天然ジェミニ feat.愛原千尋(神波千尋)&愛原佑季	お笑いペット!～二人の主へ捧ぐ想い～	死体旅行　～ Be of good cheer!/霊知の太陽信仰　～ Nuclear Fusion
天然ジェミニ feat.愛原千尋(神波千尋)&愛原佑季	Partner Is treasure	恋色マスタースパーク/芥川龍之介の河童　～ Candid Friend
天然ジェミニ feat.愛原千尋(神波千尋)&愛原佑季&うたげあんな	腋じゃん!巫女じゃん!最高じゃん!	信仰は儚き人間の為に
天然ジェミニ feat.愛原千尋(神波千尋)&愛原佑季&うたげあんな	八雲家のお約束条項	ティアオイエツォン(withered leaf)/少女幻葬　～ Necro-Fantasy/ネクロファンタジア
天然ジェミニ feat.愛原千尋(神波千尋)&愛原佑季&うたげあんな	エロカワ☆ボルテージ♪	ネクロファンタジア/今昔幻想郷　～ Flower Land/神さびた古戦場　～ Suwa Foughten Field
天然ジェミニ feat.愛原千尋(神波千尋)&愛空アキハ&ゆきまめ	可愛いなんて言わせないっ!	サニールチルフレクション/夜だから眠れない/妖精燦々として
子猫奪回屋 feat.Mint	問	大神神話伝
子猫奪回屋 feat.Mint&Riryka	青き美しきdisire	古きユアンシェン
子猫奪回屋 feat.Mint&Riryka	永遠の楽園で、麗しき夢を	永遠の巫女
子猫奪回屋 feat.めらみぽっぷ	グリム・リーパーの憂鬱	Bad Apple!!
少女理論観測所/TERRA	アンハッピー・エンカウンター	厄神様の通り道　～ Dark Road/運命のダークサイド
少女理論観測所/TERRA	踊る夜光蟲	幻視の夜　～ Ghostly Eyes/蠢々秋月　～ Mooned Insect
少女理論観測所/うきね	ワールドエンドシンドローム	霊知の太陽信仰　～ Nuclear Fusion
少女理論観測所/咲子	Kara-kasa goes on	万年置き傘にご注意を
少女理論観測所/咲子	over knowledge	ヴワル魔法図書館/ラクトガール　～ 少女密室
少女理論観測所/咲子	電波障害	ハートフェルトファンシー/少女さとり　～ 3rd eye
少女理論観測所/咲子	Alternative Egophobia	ハルトマンの妖怪少女
幽閉サテライト/senya	濡れた髪に触れられた時	万年置き傘にご注意を
幽閉サテライト/senya	孤独月	U.N.オーエンは彼女なのか？
幽閉サテライト/senya	弱虫ナイフ	フラワリングナイト
幽閉サテライト/senya	ひとりぼっちメロディ	ハートフェルトファンシー
幽閉サテライト/senya	硝子的サイコロジー	上海紅茶館　～ Chinese Tea
幽閉サテライト/senya	色は匂へど 散りぬるを	神々が恋した幻想郷
幽閉サテライト/senya	色は匂へど 散りぬるを《ボーカルアシスト》	神々が恋した幻想郷
幽閉サテライト/senya	カフカなる群青へ	有頂天変　～ Wonderful Heaven
幽閉サテライト/senya	手のひらピアニッシモ	恋色マスタースパーク
幽閉サテライト/senya	漸う夢の如く	アルティメットトゥルース
幽閉サテライト/senya	ダフネ幻想歌	ネクロファンタジア
幽閉サテライト/senya	IRON RAIN～密室の懺悔～	ヴォヤージュ1969
幽閉サテライト/senya	溺愛エクリプス	魔法少女達の百年祭
幽閉サテライト/senya	嘘付きフォルテッシモ	幽霊楽団　～ Phantom Ensemble
幽閉サテライト/senya	三千世界	少女が見た日本の原風景
幽閉サテライト/senya	独り占めドール	人形裁判　～ 人の形弄びし少女
幽閉サテライト/senya	斬レヌパラドックス	広有射怪鳥事　～ Till When?
幽閉サテライト/senya	小悪魔りんご	Bad Apple!!
幽閉サテライト/senya	小悪魔りんご《ボーカルアシスト》	Bad Apple!!
幽閉サテライト/senya	華鳥風月	六十年目の東方裁判　～ Fate of Sixty Years
幽閉サテライト/senya	Opposite World	亡き王女の為のセプテット
幽閉サテライト/senya	ヒトリシズカ	妖魔夜行
幽閉サテライト/senya	ひねくれ少女	風神少女
幽閉サテライト/senya	不可逆的ネクサス	信仰は儚き人間の為に
幽閉サテライト/senya	ミゼラブルの雫	少女綺想曲　～ Dream Battle
幽閉サテライト/senya	零れ桜	幽雅に咲かせ、墨染の桜　～ Border of Life
幽閉サテライト/senya	Little devil	Bad Apple!!
幽閉サテライト/senya	夜ノ花	フラワリングナイト
幽閉サテライト/senya	Magica	妖怪の山　～ Mysterious Mountain
幽閉サテライト/senya	月に叢雲華に風	ラストリモート
幽閉サテライト/senya	月に叢雲華に風《ボーカルアシスト》	ラストリモート
幽閉サテライト/senya	君色サブリミナル	古きユアンシェン
幽閉サテライト/senya	孤独のphilosophy	月まで届け、不死の煙
幽閉サテライト/senya	レプリカの恋	千年幻想郷　～ History of the Moon
幽閉サテライト/senya	虚飾ドラマチック	砕月
幽閉サテライト/senya	加速する恋は誰も止められない	少女さとり　～ 3rd eye
幽閉サテライト/senya	無邪気さへの上書き	おてんば恋娘
幽閉サテライト/senya	深読みレゾナンス	竹取飛翔　～ Lunatic Princess
幽閉サテライト/senya	泡沫、哀のまほろば	エクステンドアッシュ　～ 蓬莱人/月まで届け、不死の煙
幽閉サテライト/senya	感情ケミストリー	感情の摩天楼　～ Cosmic Mind
幽閉サテライト/senya	シンデレラアバター	ネイティブフェイス
快楽音楽堂(紫、とき、いわまひろゆき、G型)	最強!パーフェクトフリーズ	おてんば恋娘/無何有の郷　～ Deep Mountain
暁Records feat.Stack	THE SHOW	始原のビート　～ Pristine Beat
暁Records feat.Stack	ENDLESS FANTASY	ネクロファンタジア
榛ノ木書室/はるうら	風神少女 ～ Daughter of Vayu	風神少女
榛ノ木書室/はるうら	GMT ZERO o'Clock	天空のグリニッジ
榛ノ木書室/はるうら feat. 時花(こなぐすり)	On the Planisphere	月面ツアーへようこそ
深麻由幸	くるくる☆めいど	メイドと血の懐中時計/月時計　～ ルナ・ダイアル
深麻由幸	妖々夢 ～ Reverie or Old Memory	妖々夢　～ Snow or Cherry Petal
深麻由幸	反魂桜華蝶	幽雅に咲かせ、墨染の桜　～ Border of Life
深麻由幸	レイラの霊気琴 -phantom solo-	天空の花の都/幽霊楽団　～ Phantom Ensemble
清風明月(葉月ゆら・Drop)	幻想奇談 姫	U.N.オーエンは彼女なのか？
清風明月(葉月ゆら・Drop)	夕凪輪廻	廃獄ララバイ
清風明月(葉月ゆら・Drop)&このり	憂い沼に咲く享楽の蓮	緑眼のジェラシー
清風明月(葉月ゆら・Drop)&このり	愚者に創られた闇の娘	少女さとり　～ 3rd eye
